iter	Passed	Remaining
1418	2155798	28228961
1419	2157329	28227588
1420	2159054	28228770
1421	2160820	28230465
1422	2162490	28230914
1423	2164430	28234874
1424	2166305	28237986
1425	2167839	28236645
1426	2169453	28236346
1427	2171093	28236377
1428	2173009	28240002
1429	2174794	28241916
1430	2176192	28238795
1431	2177765	28237951
1432	2179412	28238069
1433	2180985	28237215
1434	2182379	28234063
1435	2184057	28234573
1436	2185655	28234045
1437	2187026	28230594
1438	2188899	28233605
1439	2190560	28233885
1440	2192378	28236192
1441	2195142	28250668
1442	2197382	28258366
1443	2199225	28260966
1444	2201009	28262790
1445	2202789	28264567
1446	2204620	28266980
1447	2206025	28263944
1448	2207658	28263817
1449	2209463	28265892
1450	2211421	28269926
1451	2213192	28271549
1452	2214929	28272745
1453	2216605	28273156
1454	2218280	28273552
1455	2220087	28275617
1456	2222278	28282573
1457	2224114	28284997
1458	2225232	28278294
1459	2226801	28277322
1460	2228442	28277278
1461	2230376	28280934
1462	2232113	28282083
1463	2233821	28282861
1464	2235601	28284553
1465	2236849	28279509
1466	2238506	28279643
1467	2240480	28283773
1468	2242128	28283789
1469	2242778	28271214
1470	2244448	28271506
1471	2246132	28271973
1472	2247757	28271696
1473	2249395	28271572
1474	2251122	28272577
1475	2252965	28275018
1476	2254553	28274272
1477	2256219	28274491
1478	2257996	28276098
1479	2259799	28278028
1480	2261365	28276991
1481	2263198	28279295
1482	2265075	28282137
1483	2266532	28279728
1484	2268057	28278170
1485	2269874	28280248
1486	2271476	28279656
1487	2273139	28279808
1488	2275214	28285084
1489	2276920	28285776
1490	2278523	28285176
1491	2280109	28284360
1492	2281933	28286498
1493	2283678	28287655
1494	2285319	28287516
1495	2286814	28285572
1496	2288648	28287811
1497	2290097	28285305
1498	2291606	28283534
1499	2293159	28282300
1500	2295028	28284960
1501	2296067	28277401
1502	2297694	28277087
1503	2299450	28278346
1504	2301132	28278700
1505	2302828	28279218
1506	2304527	28279778
1507	2306276	28280941
1508	2307986	28281629
1509	2309768	28283187
1510	2311426	28283229
1511	2312999	28282232
1512	2314920	28285486
1513	2316541	28285062
1514	2318055	28283334
1515	2319658	28282696
1516	2321423	28284024
1517	2323177	28285216
1518	2324795	28284757
1519	2326434	28284547
1520	2328141	28285154
1521	2329855	28285857
1522	2331591	28286807
1523	2332851	28281998
1524	2334529	28282250
1525	2336118	28281425
1526	2337820	28281961
1527	2339226	28278916
1528	2340977	28280051
1529	2342519	28278650
1530	2344169	28278553
1531	2346053	28281281
1532	2347806	28282419
1533	2349324	28280715
1534	2350792	28278421
1535	2352368	28277426
1536	2353829	28275048
1537	2355628	28276736
1538	2357219	28275917
1539	2358897	28276134
1540	2360430	28274616
1541	2362303	28277175
1542	2363780	28274985
1543	2364973	28269399
1544	2366595	28268946
1545	2368199	28268280
1546	2369780	28267335
1547	2371184	28264275
1548	2372800	28263747
1549	2374445	28263562
1550	2375946	28261658
1551	2377438	28259654
1552	2378861	28256830
1553	2379619	28246111
1554	2381334	28246766
1555	2382829	28244799
1556	2384538	28245374
1557	2386387	28247604
1558	2387929	28246192
1559	2389441	28244424
1560	2390943	28242537
1561	2392830	28245201
1562	2394524	28245579
1563	2396105	28244629
1564	2397574	28242354
1565	2398921	28238643
1566	2400423	28236757
1567	2402216	28238296
1568	2403858	28238059
1569	2405452	28237253
1570	2406933	28235125
1571	2408366	28232423
1572	2410063	28232823
1573	2411487	28230026
1574	2413006	28228342
1575	2414691	28228604
1576	2416404	28229177
1577	2417850	28226645
1578	2419489	28226353
1579	2420954	28224040
1580	2422694	28224925
1581	2424251	28223679
1582	2425816	28222524
1583	2427533	28223141
1584	2429291	28224224
1585	2430730	28221610
1586	2432280	28220276
1587	2433828	28218918
1588	2435190	28215410
1589	2436815	28214954
1590	2438265	28212464
1591	2439818	28211167
1592	2441373	28209898
1593	2443057	28210111
1594	2444874	28211856
1595	2446181	28207724
1596	2447613	28205028
1597	2449225	28204412
1598	2450835	28203765
1599	2452545	28204276
1600	2454106	28203059
1601	2455826	28203677
1602	2457419	28202833
1603	2458147	28192070
1604	2458935	28182006
1605	2460424	28179980
1606	2461965	28178547
1607	2463137	28172901
1608	2464724	28172005
1609	2465997	28167514
1610	2467504	28165694
1611	2469035	28164155
1612	2470452	28161323
1613	2471681	28156345
1614	2473402	28156970
1615	2474457	28150011
1616	2475795	28146292
1617	2477462	28146296
1618	2479054	28145460
1619	2480554	28143576
1620	2482097	28142179
1621	2483652	28140912
1622	2485349	28141264
1623	2487122	28142465
1624	2488764	28142179
1625	2490396	28141790
1626	2491974	28140775
1627	2493412	28138195
1628	2495001	28137304
1629	2496533	28135782
1630	2498029	28133852
1631	2499351	28129950
1632	2501011	28129871
1633	2502567	28128617
1634	2504076	28126825
1635	2505606	28125283
1636	2507130	28123658
1637	2508659	28122102
1638	2510070	28119220
1639	2511684	28118611
1640	2513390	28119032
1641	2515269	28121392
1642	2517207	28124390
1643	2518718	28122628
1644	2520297	28121615
1645	2521729	28118973
1646	2523446	28119497
1647	2524698	28114843
1648	2526290	28113980
1649	2527975	28114155
1650	2529513	28112682
1651	2531104	28111807
1652	2532706	28111045
1653	2534445	28111809
1654	2536056	28111153
1655	2537640	28110195
1656	2539176	28108695
1657	2540732	28107432
1658	2542316	28106470
1659	2543802	28104423
1660	2544980	28098975
1661	2546138	28093319
1662	2547669	28091773
1663	2549269	28090985
1664	2550741	28088795
1665	2552355	28088169
1666	2553906	28086848
1667	2555157	28082226
1668	2556642	28080181
1669	2558279	28079801
1670	2559750	28077597
1671	2561174	28074885
1672	2562497	28071060
1673	2564048	28069742
1674	2565667	28069173
1675	2567193	28067577
1676	2568736	28066170
1677	2570362	28065666
1678	2571975	28065012
1679	2573490	28063304
1680	2574906	28060511
1681	2575902	28053141
1682	2577479	28052109
1683	2579058	28051086
1684	2580650	28050214
1685	2582203	28048912
1686	2583934	28049549
1687	2584926	28042162
1688	2586681	28043062
1689	2588422	28043797
1690	2590059	28043401
1691	2591827	28044428
1692	2593426	28043629
1693	2595111	28043754
1694	2596625	28042027
1695	2598126	28040152
1696	2599731	28039411
1697	2601466	28040065
1698	2603162	28040308
1699	2604795	28039852
1700	2606200	28036954
1701	2607697	28035046
1702	2609199	28033190
1703	2610897	28033434
1704	2612335	28030900
1705	2614027	28031080
1706	2615480	28028694
1707	2617049	28027561
1708	2618654	28026806
1709	2620306	28026558
1710	2621788	28024485
1711	2623351	28023272
1712	2624915	28022080
1713	2626439	28020460
1714	2627161	28010287
1715	2628784	28009724
1716	2629706	28001702
1717	2631334	28001195
1718	2632981	28000894
1719	2634659	28000912
1720	2636195	27999432
1721	2637738	27998011
1722	2639297	27996769
1723	2640842	27995384
1724	2642484	27995014
1725	2644393	27997481
1726	2646166	27998493
1727	2647717	27997162
1728	2649142	27994496
1729	2650562	27991779
1730	2652132	27990648
1731	2653871	27991300
1732	2655352	27989223
1733	2656872	27987558
1734	2658377	27985741
1735	2659898	27984091
1736	2661445	27982714
1737	2663163	27983141
1738	2664695	27981601
1739	2666328	27981123
1740	2667868	27979671
1741	2669340	27977509
1742	2670982	27977122
1743	2672611	27976602
1744	2674081	27974416
1745	2675687	27973657
1746	2677329	27973270
1747	2679048	27973683
1748	2680757	27973990
1749	2682261	27972155
1750	2683835	27971054
1751	2685618	27972131
1752	2687255	27971682
1753	2688823	27970509
1754	2690293	27968322
1755	2691928	27967852
1756	2693488	27966595
1757	2695110	27965988
1758	2696679	27964826
1759	2698253	27963713
1760	2699819	27962527
1761	2701398	27961471
1762	2703087	27961551
1763	2704801	27961877
1764	2706361	27960628
1765	2708019	27960381
1766	2709653	27959877
1767	2711261	27959117
1768	2712755	27957180
1769	2714247	27955213
1770	2715779	27953662
1771	2717222	27951199
1772	2718897	27951124
1773	2720742	27952786
1774	2722416	27952699
1775	2723862	27950261
1776	2725311	27947858
1777	2726992	27947842
1778	2728637	27947440
1779	2730179	27945991
1780	2731882	27946188
1781	2733335	27943832
1782	2735055	27944201
1783	2736517	27941925
1784	2738021	27940089
1785	2739578	27938788
1786	2741204	27938192
1787	2742761	27936898
1788	2744549	27937950
1789	2746090	27936481
1790	2747719	27935916
1791	2749349	27935355
1792	2751032	27935336
1793	2752698	27935136
1794	2754246	27933740
1795	2755714	27931529
1796	2757220	27929709
1797	2758818	27928817
1798	2760402	27927785
1799	2761928	27926169
1800	2763585	27925869
1801	2765194	27925084
1802	2766797	27924247
1803	2768396	27923361
1804	2769900	27921522
1805	2771309	27918713
1806	2772942	27918175
1807	2774830	27920197
1808	2776492	27919945
1809	2777935	27917483
1810	2779322	27914463
1811	2781033	27914700
1812	2782776	27915256
1813	2784503	27915650
1814	2786073	27914465
1815	2787622	27913068
1816	2788909	27909051
1817	2790707	27910144
1818	2792274	27908929
1819	2793868	27907979
1820	2795677	27909184
1821	2797489	27910412
1822	2799296	27911582
1823	2800967	27911396
1824	2802683	27911653
1825	2804102	27908956
1826	2805722	27908261
1827	2807477	27908910
1828	2808945	27906700
1829	2810370	27904058
1830	2812047	27903926
1831	2813613	27902696
1832	2815194	27901598
1833	2816807	27900832
1834	2818414	27899999
1835	2819893	27897902
1836	2821520	27897266
1837	2822678	27891997
1838	2824170	27890028
1839	2825907	27890483
1840	2827671	27891190
1841	2829282	27890402
1842	2831156	27892195
1843	2832759	27891311
1844	2834107	27887921
1845	2835781	27887747
1846	2837551	27888508
1847	2839229	27888359
1848	2840807	27887235
1849	2842500	27887231
1850	2844170	27887008
1851	2845973	27888084
1852	2847581	27887247
1853	2849128	27885807
1854	2850694	27884554
1855	2852275	27883448
1856	2853557	27879422
1857	2855514	27881991
1858	2857289	27882780
1859	2859110	27884015
1860	2860668	27882680
1861	2862348	27882534
1862	2864082	27882910
1863	2866008	27885153
1864	2867639	27884530
1865	2869341	27884588
1866	2870893	27883188
1867	2872610	27883392
1868	2873379	27874398
1869	2874747	27871218
1870	2876672	27873436
1871	2878282	27872598
1872	2879817	27871039
1873	2881632	27872186
1874	2883305	27871950
1875	2884944	27871396
1876	2886893	27873824
1877	2888487	27872826
1878	2890179	27872774
1879	2891817	27872197
1880	2893416	27871244
1881	2894977	27869923
1882	2896391	27867197
1883	2897972	27866065
1884	2899563	27865038
1885	2901619	27868473
1886	2903225	27867578
1887	2904730	27865721
1888	2906167	27863205
1889	2907767	27862258
1890	2909438	27861987
1891	2910835	27859097
1892	2912509	27858852
1893	2914040	27857240
1894	2915515	27855100
1895	2917258	27855506
1896	2919023	27856133
1897	2920574	27854711
1898	2922082	27852874
1899	2923698	27852072
1900	2925240	27850564
1901	2926899	27850175
1902	2928500	27849227
1903	2930182	27849044
1904	2931735	27847635
1905	2933277	27846130
1906	2934887	27845263
1907	2936337	27842880
1908	2937979	27842314
1909	2939378	27839453
1910	2940762	27836450
1911	2942373	27835593
1912	2944080	27835644
1913	2945537	27833327
1914	2947358	27834452
1915	2949144	27835243
1916	2949925	27826556
1917	2951727	27827496
1918	2953144	27824810
1919	2954642	27822887
1920	2956351	27822942
1921	2957915	27821640
1922	2959551	27821015
1923	2961279	27821251
1924	2963167	27822990
1925	2965111	27825247
1926	2966900	27826050
1927	2968632	27826310
1928	2970348	27826421
1929	2972118	27827039
1930	2973830	27827109
1931	2975463	27826436
1932	2977044	27825274
1933	2978769	27825461
1934	2980576	27826411
1935	2982234	27825977
1936	2983881	27825427
1937	2985569	27825263
1938	2986640	27819342
1939	2988226	27818229
1940	2989936	27818271
1941	2991676	27818585
1942	2993363	27818411
1943	2995039	27818120
1944	2996985	27820346
1945	2998766	27821031
1946	3000525	27821511
1947	3002299	27822134
1948	3004211	27824027
1949	3005820	27823104
1950	3007336	27821331
1951	3008842	27819461
1952	3010514	27819126
1953	3012196	27818882
1954	3013496	27815108
1955	3015237	27815415
1956	3016964	27815581
1957	3018519	27814165
1958	3020345	27815234
1959	3022103	27815686
1960	3023895	27816445
1961	3025580	27816218
1962	3027262	27815957
1963	3029013	27816342
1964	3030744	27816523
1965	3032397	27815999
1966	3034180	27816661
1967	3035999	27817653
1968	3037713	27817682
1969	3039320	27816728
1970	3041006	27816489
1971	3042649	27815860
1972	3044028	27812820
1973	3045724	27812677
1974	3047477	27813050
1975	3048864	27810084
1976	3050279	27807379
1977	3052025	27807682
1978	3053759	27807879
1979	3055503	27808170
1980	3057420	27810024
1981	3058819	27807167
1982	3060472	27806619
1983	3062269	27807384
1984	3064049	27807988
1985	3065885	27809094
1986	3067625	27809333
1987	3069323	27809183
1988	3071319	27811731
1989	3072937	27810856
1990	3074981	27813837
1991	3076637	27813293
1992	3078357	27813335
1993	3080063	27813248
1994	3081723	27812746
1995	3083382	27812235
1996	3085160	27812791
1997	3087031	27814185
1998	3088722	27813954
1999	3090348	27813135
2000	3092002	27812574
2001	3093758	27812917
2002	3095440	27812602
2003	3097270	27813609
2004	3098740	27811388
2005	3099477	27802590
2006	3101115	27801875
2007	3103094	27804219
2008	3104633	27802616
2009	3106338	27802500
2010	3107944	27801502
2011	3109525	27800271
2012	3111417	27801825
2013	3113239	27802740
2014	3115069	27803730
2015	3116580	27801875
2016	3118165	27800678
2017	3119855	27800419
2018	3121206	27797134
2019	3122896	27796868
2020	3124648	27797156
2021	3126386	27797314
2022	3128119	27797435
2023	3129811	27797181
2024	3131625	27798011
2025	3133451	27798939
2026	3135325	27800299
2027	3137254	27802140
2028	3139150	27803686
2029	3140874	27803702
2030	3142842	27805877
2031	3144753	27807544
2032	3146245	27805508
2033	3147876	27804692
2034	3149625	27804920
2035	3151054	27802332
2036	3152719	27801818
2037	3154589	27803112
2038	3156321	27803184
2039	3157898	27801894
2040	3159691	27802495
2041	3161206	27800660
2042	3162974	27801042
2043	3164588	27800077
2044	3166450	27801277
2045	3168266	27802081
2046	3170018	27802318
2047	3171718	27802090
2048	3173252	27800418
2049	3174990	27800530
2050	3176565	27799210
2051	3178166	27798111
2052	3179959	27798699
2053	3181942	27800945
2054	3183727	27801453
2055	3185607	27802789
2056	3187323	27802697
2057	3188396	27796990
2058	3190229	27797910
2059	3192079	27798981
2060	3193636	27797495
2061	3195133	27795496
2062	3196698	27794075
2063	3198294	27792930
2064	3199755	27790615
2065	3201473	27790524
2066	3203394	27792201
2067	3205389	27794508
2068	3207035	27793787
2069	3208670	27792974
2070	3210208	27791317
2071	3211741	27789624
2072	3213496	27789848
2073	3214955	27787510
2074	3216673	27787412
2075	3218394	27787329
2076	3220418	27789869
2077	3222340	27791524
2078	3223905	27790094
2079	3225676	27790439
2080	3227635	27792406
2081	3229075	27789899
2082	3230779	27789665
2083	3232546	27789969
2084	3234214	27789425
2085	3235953	27789488
2086	3237940	27791673
2087	3239689	27791817
2088	3241472	27792253
2089	3243127	27791586
2090	3244914	27792049
2091	3246531	27791055
2092	3247791	27787005
2093	3249619	27787818
2094	3251200	27786512
2095	3253079	27787752
2096	3254897	27788473
2097	3256405	27786545
2098	3258399	27788761
2099	3260354	27790639
2100	3262063	27790417
2101	3263878	27791102
2102	3265874	27793320
2103	3267791	27794863
2104	3269381	27793626
2105	3271171	27794083
2106	3273099	27795714
2107	3273974	27788398
2108	3275342	27785278
2109	3277174	27786093
2110	3278835	27785450
2111	3280682	27786389
2112	3282514	27787196
2113	3284195	27786715
2114	3286178	27788797
2115	3288073	27790123
2116	3289911	27790969
2117	3291494	27789666
2118	3293137	27788861
2119	3294695	27787334
2120	3296468	27787631
2121	3298225	27787783
2122	3300025	27788296
2123	3301959	27789939
2124	3304236	27794458
2125	3306275	27796974
2126	3307993	27796791
2127	3309430	27794238
2128	3311306	27795374
2129	3312959	27794641
2130	3313660	27785922
2131	3315140	27783737
2132	3316701	27782230
2133	3318422	27782068
2134	3319981	27780547
2135	3321620	27779692
2136	3323335	27779478
2137	3324864	27777701
2138	3326509	27776899
2139	3328074	27775427
2140	3329740	27774795
2141	3331432	27774378
2142	3333017	27773073
2143	3334489	27770826
2144	3336175	27770354
2145	3337883	27770073
2146	3339526	27769245
2147	3341002	27767026
2148	3342607	27765883
2149	3344425	27766505
2150	3346310	27767689
2151	3347760	27765252
2152	3349402	27764418
2153	3351097	27764017
2154	3352665	27762560
2155	3353876	27758146
2156	3354655	27750172
2157	3356260	27749024
2158	3358014	27749117
2159	3359610	27747890
2160	3360599	27741662
2161	3362232	27740751
2162	3363806	27739348
2163	3364504	27730730
2164	3366127	27729741
2165	3367782	27729005
2166	3369470	27728549
2167	3370921	27726142
2168	3372481	27724626
2169	3374060	27723274
2170	3375577	27721401
2171	3377214	27720527
2172	3378528	27716993
2173	3380078	27715398
2174	3381763	27714915
2175	3383326	27713425
2176	3384748	27710785
2177	3386235	27708669
2178	3387604	27705601
2179	3388898	27701915
2180	3390667	27702114
2181	3392175	27700173
2182	3393796	27699163
2183	3395524	27699024
2184	3397156	27698094
2185	3398479	27694650
2186	3400156	27694099
2187	3401941	27694412
2188	3403809	27695408
2189	3405541	27695297
2190	3407271	27695157
2191	3409087	27695727
2192	3410659	27694308
2193	3412120	27691988
2194	3413936	27692543
2195	3415683	27692546
2196	3417228	27690906
2197	3418814	27689597
2198	3420471	27688861
2199	3422171	27688481
2200	3424051	27689544
2201	3425788	27689458
2202	3426740	27683020
2203	3428187	27680594
2204	3429927	27680522
2205	3431540	27679436
2206	3433134	27678188
2207	3434722	27676897
2208	3436412	27676421
2209	3437842	27673855
2210	3439550	27673523
2211	3441226	27672935
2212	3443130	27674181
2213	3445336	27677850
2214	3446942	27676688
2215	3448584	27675827
2216	3450283	27675416
2217	3451753	27673162
2218	3453359	27672010
2219	3455175	27672534
2220	3456846	27671889
2221	3458805	27673557
2222	3460717	27674844
2223	3462409	27674367
2224	3464335	27675759
2225	3466369	27678011
2226	3468671	27682397
2227	3470476	27682816
2228	3472278	27683203
2229	3473983	27682821
2230	3475489	27680848
2231	3476927	27678334
2232	3478865	27679806
2233	3481024	27683029
2234	3483031	27685031
2235	3484947	27686318
2236	3486873	27687680
2237	3488688	27688155
2238	3490600	27689398
2239	3492310	27689036
2240	3494093	27689247
2241	3495917	27689783
2242	3497590	27689127
2243	3499258	27688431
2244	3501009	27688382
2245	3502699	27687860
2246	3504773	27690359
2247	3506557	27690574
2248	3508048	27688471
2249	3509693	27687578
2250	3511113	27684921
2251	3512602	27682800
2252	3514217	27681677
2253	3515946	27681448
2254	3517742	27681750
2255	3519587	27682431
2256	3521254	27681708
2257	3522823	27680222
2258	3524496	27679541
2259	3525995	27677506
2260	3528051	27679838
2261	3529633	27678445
2262	3531452	27678912
2263	3533074	27677828
2264	3534991	27679064
2265	3536646	27678240
2266	3538480	27678818
2267	3540006	27676984
2268	3541787	27677142
2269	3543619	27677698
2270	3545474	27678431
2271	3546857	27675476
2272	3548599	27675331
2273	3550579	27677032
2274	3552389	27677409
2275	3554179	27677629
2276	3556150	27679252
2277	3557978	27679764
2278	3559622	27678837
2279	3561383	27678821
2280	3562920	27677067
2281	3564734	27677457
2282	3566443	27677041
2283	3567789	27673800
2284	3569637	27674454
2285	3571504	27675255
2286	3573289	27675412
2287	3574654	27672322
2288	3576385	27672070
2289	3578328	27673449
2290	3580000	27672730
2291	3581580	27671301
2292	3583522	27672669
2293	3585147	27671586
2294	3586880	27671339
2295	3588523	27670393
2296	3590238	27670001
2297	3592018	27670108
2298	3593066	27664583
2299	3594926	27665300
2300	3596644	27664929
2301	3598046	27662131
2302	3599748	27661638
2303	3601630	27662526
2304	3602514	27655746
2305	3604318	27656030
2306	3605950	27654996
2307	3607823	27655813
2308	3609686	27656544
2309	3611558	27657344
2310	3613346	27657504
2311	3615417	27659823
2312	3617194	27659883
2313	3618579	27656954
2314	3620179	27655670
2315	3621805	27654582
2316	3623423	27653430
2317	3625345	27654595
2318	3627159	27654942
2319	3628904	27654752
2320	3630445	27653015
2321	3632314	27653772
2322	3634172	27654443
2323	3635653	27652244
2324	3637169	27650313
2325	3638894	27649969
2326	3640797	27650975
2327	3642773	27652532
2328	3644664	27653442
2329	3646283	27652286
2330	3647963	27651593
2331	3649666	27651075
2332	3651581	27652162
2333	3653412	27652604
2334	3655107	27652023
2335	3656767	27651173
2336	3658506	27650918
2337	3660110	27649642
2338	3660869	27641989
2339	3662904	27643969
2340	3664632	27643632
2341	3666708	27645913
2342	3668533	27646303
2343	3670455	27647427
2344	3672464	27649194
2345	3674139	27648450
2346	3675609	27646156
2347	3677046	27643619
2348	3679047	27645328
2349	3680964	27646395
2350	3683030	27648578
2351	3685128	27651000
2352	3687163	27652946
2353	3688987	27653299
2354	3691161	27656285
2355	3693147	27657847
2356	3694755	27656582
2357	3696690	27657769
2358	3698516	27658129
2359	3700171	27657213
2360	3701637	27654883
2361	3703340	27654323
2362	3705192	27654879
2363	3706840	27653910
2364	3708486	27652919
2365	3710149	27652058
2366	3711756	27650782
2367	3713705	27652050
2368	3715507	27652224
2369	3717177	27651412
2370	3718865	27650733
2371	3720507	27649706
2372	3721899	27646830
2373	3723663	27646714
2374	3725745	27648955
2375	3727411	27648106
2376	3728994	27646641
2377	3730656	27645761
2378	3732208	27644069
2379	3734003	27644178
2380	3735784	27644176
2381	3737562	27644152
2382	3739320	27643984
2383	3741343	27645768
2384	3743326	27647248
2385	3744898	27645700
2386	3746585	27644995
2387	3748490	27645902
2388	3750205	27645401
2389	3752027	27645689
2390	3753732	27645118
2391	3755429	27644484
2392	3756893	27642129
2393	3758819	27643178
2394	3760528	27642633
2395	3762322	27642708
2396	3764121	27642813
2397	3765810	27642115
2398	3767373	27640491
2399	3769464	27642739
2400	3771581	27645172
2401	3773480	27646005
2402	3775135	27645054
2403	3776882	27644766
2404	3778543	27643855
2405	3780096	27642155
2406	3781690	27640745
2407	3783162	27638454
2408	3784710	27636714
2409	3786121	27633972
2410	3787922	27634080
2411	3789458	27632256
2412	3791082	27631071
2413	3792651	27629480
2414	3794244	27628067
2415	3796030	27628062
2416	3797793	27627889
2417	3799261	27625563
2418	3801015	27625324
2419	3802722	27624732
2420	3803965	27620781
2421	3805412	27618307
2422	3806964	27616598
2423	3808653	27615880
2424	3810164	27613874
2425	3811725	27612226
2426	3813255	27610358
2427	3814862	27609042
2428	3816520	27608102
2429	3818098	27606579
2430	3819732	27605464
2431	3821290	27603797
2432	3822909	27602568
2433	3824495	27601101
2434	3825924	27598503
2435	3827619	27597829
2436	3829313	27597139
2437	3831226	27598028
2438	3833092	27598581
2439	3834826	27598180
2440	3836628	27598265
2441	3838183	27596568
2442	3839813	27595421
2443	3841253	27592896
2444	3842777	27590982
2445	3844390	27589708
2446	3845961	27588131
2447	3847649	27587392
2448	3849189	27585597
2449	3851053	27586117
2450	3852142	27581087
2451	3853803	27580153
2452	3855487	27579388
2453	3856723	27575418
2454	3858371	27574392
2455	3860243	27574961
2456	3861840	27573572
2457	3863588	27573256
2458	3865373	27573208
2459	3867095	27572707
2460	3868934	27573032
2461	3870696	27572818
2462	3872610	27573676
2463	3874338	27573217
2464	3876323	27574575
2465	3878148	27574797
2466	3879760	27573509
2467	3881600	27573832
2468	3883372	27573671
2469	3885303	27574643
2470	3887003	27573972
2471	3888727	27573471
2472	3890279	27571744
2473	3891781	27569671
2474	3893591	27569776
2475	3895288	27569075
2476	3896906	27567817
2477	3898548	27566731
2478	3900221	27565865
2479	3901840	27564618
2480	3903602	27564373
2481	3905007	27561609
2482	3907141	27563993
2483	3909036	27564684
2484	3910766	27564212
2485	3912474	27563586
2486	3913780	27560127
2487	3915485	27559475
2488	3917280	27559463
2489	3919026	27559100
2490	3920879	27559487
2491	3922644	27559256
2492	3924430	27559166
2493	3926420	27560509
2494	3928079	27559531
2495	3929798	27558972
2496	3931523	27558452
2497	3933160	27557317
2498	3934848	27556533
2499	3936704	27556928
2500	3938294	27555466
2501	3939988	27554720
2502	3941739	27554383
2503	3943430	27553615
2504	3945157	27553106
2505	3946836	27552258
2506	3948615	27552109
2507	3950180	27550459
2508	3951824	27549367
2509	3953516	27548607
2510	3955308	27548545
2511	3956993	27547730
2512	3958579	27546232
2513	3960007	27543633
2514	3961610	27542253
2515	3963497	27542844
2516	3964797	27539353
2517	3966529	27538865
2518	3968177	27537795
2519	3970046	27538257
2520	3971562	27536268
2521	3973541	27537496
2522	3975353	27537556
2523	3976712	27534480
2524	3978379	27533538
2525	3980161	27533391
2526	3981751	27531910
2527	3983437	27531098
2528	3985117	27530245
2529	3986702	27528729
2530	3988214	27526714
2531	3989760	27524934
2532	3991447	27524123
2533	3993167	27523542
2534	3994908	27523109
2535	3996697	27522997
2536	3998265	27521370
2537	3999762	27519247
2538	4001428	27518289
2539	4003202	27518075
2540	4004981	27517897
2541	4006773	27517803
2542	4008255	27515581
2543	4010072	27515655
2544	4011879	27515663
2545	4013512	27514472
2546	4015417	27515147
2547	4016970	27513406
2548	4018685	27512780
2549	4020237	27511035
2550	4021984	27510629
2551	4024363	27514534
