iter	Passed	Remaining
8218	16860046	85707461
8219	16862092	85705378
8220	16864013	85702667
8221	16866002	85700299
8222	16868288	85699440
8223	16870319	85697283
8224	16872222	85694478
8225	16874297	85692547
8226	16876178	85689634
8227	16878010	85686465
8228	16880164	85684937
8229	16882126	85682432
8230	16884038	85679672
8231	16885777	85676039
8232	16887586	85672758
8233	16889680	85670923
8234	16891689	85668658
8235	16893923	85667537
8236	16896102	85666130
8237	16898365	85665154
8238	16900590	85663982
8239	16902831	85662893
8240	16904955	85661210
8241	16907199	85660133
8242	16908770	85655652
8243	16910800	85653491
8244	16912765	85651003
8245	16914571	85647711
8246	16916449	85644781
8247	16918531	85642888
8248	16920553	85640689
8249	16922502	85638119
8250	16924711	85636864
8251	16927068	85636361
8252	16929358	85635519
8253	16931452	85633684
8254	16933532	85631775
8255	16935908	85631365
8256	16937851	85628765
8257	16939483	85624597
8258	16941423	85621981
8259	16943495	85620036
8260	16945631	85618413
8261	16947753	85616719
8262	16949840	85614846
8263	16951902	85612850
8264	16953984	85610956
8265	16955832	85607875
8266	16957961	85606218
8267	16960111	85604665
8268	16961909	85601334
8269	16964086	85599921
8270	16966053	85597441
8271	16968207	85595911
8272	16970127	85593194
8273	16972251	85591510
8274	16974211	85589000
8275	16976112	85586193
8276	16978069	85583664
8277	16980271	85582374
8278	16982385	85580636
8279	16984545	85579136
8280	16986642	85577312
8281	16988434	85573957
8282	16990449	85571722
8283	16992338	85568854
8284	16994421	85566961
8285	16996147	85563275
8286	16998226	85561364
8287	17000141	85558628
8288	17002287	85557053
8289	17004211	85554364
8290	17006335	85552679
8291	17008454	85550969
8292	17010488	85548827
8293	17012900	85548591
8294	17014772	85545642
8295	17016584	85542388
8296	17018890	85541616
8297	17021072	85540224
8298	17023312	85539122
8299	17025384	85537174
8300	17027621	85536053
8301	17029630	85533791
8302	17031589	85531274
8303	17033446	85528249
8304	17035483	85526126
8305	17037468	85523741
8306	17039387	85521027
8307	17041374	85518655
8308	17043354	85516247
8309	17045285	85513590
8310	17047396	85511842
8311	17048973	85507411
8312	17051029	85505382
8313	17052891	85502383
8314	17055122	85501234
8315	17057179	85499212
8316	17058829	85495154
8317	17060905	85493228
8318	17062824	85490513
8319	17065133	85489754
8320	17067236	85487964
8321	17069180	85485376
8322	17070973	85482032
8323	17073044	85480080
8324	17074762	85476365
8325	17076985	85475171
8326	17079173	85473806
8327	17081149	85471380
8328	17083321	85469937
8329	17085414	85468093
8330	17087485	85466143
8331	17089509	85463957
8332	17091687	85462539
8333	17093753	85460561
8334	17095697	85457977
8335	17097649	85455432
8336	17099777	85453765
8337	17101492	85450033
8338	17103779	85449159
8339	17105827	85447093
8340	17107859	85444949
8341	17109472	85440708
8342	17111474	85438416
8343	17113585	85436661
8344	17115495	85433909
8345	17117666	85432456
8346	17119902	85431327
8347	17122016	85429594
8348	17124148	85427943
8349	17126497	85427378
8350	17128458	85424881
8351	17130683	85423698
8352	17132771	85421827
8353	17134853	85419929
8354	17136739	85417057
8355	17139130	85416699
8356	17141260	85415042
8357	17143496	85413911
8358	17145817	85413204
8359	17147824	85410936
8360	17149519	85407110
8361	17151490	85404660
8362	17153728	85403539
8363	17155335	85399274
8364	17157146	85396032
8365	17158856	85392281
8366	17160742	85389411
8367	17162478	85385793
8368	17164494	85383568
8369	17166734	85382454
8370	17168897	85380961
8371	17170682	85377590
8372	17172987	85376798
8373	17175411	85376605
8374	17177432	85374403
8375	17179540	85372635
8376	17181434	85369801
8377	17183684	85368743
8378	17185561	85365827
8379	17187805	85364733
8380	17189558	85361200
8381	17191459	85358407
8382	17193459	85356101
8383	17195668	85354834
8384	17197752	85352949
8385	17199299	85348395
8386	17201314	85346166
8387	17203433	85344453
8388	17205252	85341250
8389	17207279	85339083
8390	17209152	85336147
8391	17211305	85334605
8392	17213348	85332513
8393	17215349	85330218
8394	17217374	85328038
8395	17219459	85326152
8396	17221510	85324106
8397	17223621	85322348
8398	17225668	85320281
8399	17227961	85319426
8400	17229844	85316543
8401	17231821	85314129
8402	17233875	85312095
8403	17235995	85310384
8404	17238047	85308338
8405	17239901	85305311
8406	17241843	85302725
8407	17244149	85301936
8408	17245810	85297956
8409	17247756	85295384
8410	17249862	85293608
8411	17251916	85291570
8412	17254048	85289922
8413	17256207	85288403
8414	17258256	85286344
8415	17260039	85282971
8416	17262032	85280631
8417	17264118	85278756
8418	17266337	85277537
8419	17268586	85276465
8420	17270835	85275392
8421	17272757	85272702
8422	17274829	85270758
8423	17277169	85270132
8424	17279230	85268133
8425	17281426	85266796
8426	17283642	85265561
8427	17285819	85264131
8428	17288118	85263300
8429	17290037	85260598
8430	17291873	85257487
8431	17293677	85254220
8432	17295320	85250157
8433	17297286	85247687
8434	17299453	85246210
8435	17301676	85245008
8436	17303714	85242893
8437	17305986	85241932
8438	17307844	85238929
8439	17309961	85237203
8440	17311930	85234751
8441	17313977	85232679
8442	17315952	85230252
8443	17318011	85228242
8444	17319967	85225722
8445	17322072	85223941
8446	17324360	85223054
8447	17326580	85221835
8448	17328763	85220435
8449	17330879	85218701
8450	17333041	85217198
8451	17335079	85215081
8452	17337381	85214265
8453	17339395	85212032
8454	17341444	85209971
8455	17343652	85208690
8456	17345881	85207517
8457	17348125	85206412
8458	17350132	85204142
8459	17352338	85202851
8460	17354476	85201230
8461	17356511	85199101
8462	17358638	85197419
8463	17360826	85196041
8464	17362974	85194465
8465	17364825	85191432
8466	17366741	85188719
8467	17368435	85184915
8468	17370495	85182905
8469	17372738	85181799
8470	17374863	85180108
8471	17376812	85177559
8472	17378459	85173528
8473	17380415	85171007
8474	17382639	85169804
8475	17384773	85168160
8476	17386496	85164502
8477	17388799	85163684
8478	17390909	85161923
8479	17393303	85161554
8480	17395772	85161548
8481	17397901	85159877
8482	17399882	85157482
8483	17401882	85155178
8484	17403906	85152994
8485	17406007	85151190
8486	17407627	85147028
8487	17409783	85145490
8488	17411457	85141597
8489	17413610	85140041
8490	17415759	85138471
8491	17417754	85136144
8492	17419871	85134416
8493	17421969	85132594
8494	17424074	85130808
8495	17425951	85127903
8496	17428051	85126092
8497	17429603	85121604
8498	17431511	85118856
8499	17433508	85116540
8500	17435449	85113954
8501	17437600	85112390
8502	17439701	85110582
8503	17441736	85108455
8504	17443833	85106626
8505	17445503	85102717
8506	17447601	85100895
8507	17449500	85098106
8508	17451376	85095202
8509	17453709	85094524
8510	17455572	85091558
8511	17457594	85089365
8512	17459447	85086350
8513	17461813	85085833
8514	17463870	85083813
8515	17465877	85081546
8516	17468073	85080204
8517	17470023	85077661
8518	17472360	85077003
8519	17474509	85075428
8520	17476737	85074238
8521	17478826	85072374
8522	17480789	85069894
8523	17482595	85066653
8524	17484737	85065044
8525	17486904	85063553
8526	17488931	85061388
8527	17490733	85058126
8528	17492986	85057059
8529	17495200	85055801
8530	17497582	85055356
8531	17499631	85053293
8532	17501796	85051798
8533	17503961	85050300
8534	17505962	85048008
8535	17508288	85047292
8536	17510326	85045175
8537	17512481	85043628
8538	17514460	85041230
8539	17516498	85039114
8540	17518644	85037523
8541	17520676	85035377
8542	17522577	85032599
8543	17524614	85030480
8544	17526606	85028143
8545	17528613	85025878
8546	17530725	85024118
8547	17532711	85021755
8548	17534588	85018859
8549	17536775	85017469
8550	17538776	85015173
8551	17540864	85013301
8552	17542994	85011630
8553	17545097	85009833
8554	17547174	85007907
8555	17549317	85006301
8556	17551379	85004304
8557	17553654	85003335
8558	17555665	85001088
8559	17557798	84999434
8560	17559859	84997429
8561	17561899	84995329
8562	17564085	84993926
8563	17566079	84991602
8564	17568680	84992209
8565	17570994	84991427
8566	17572990	84989111
8567	17574914	84986445
8568	17577009	84984606
8569	17579336	84983887
8570	17581569	84982714
8571	17583633	84980725
8572	17585518	84977869
8573	17587667	84976290
8574	17589591	84973625
8575	17591572	84971235
8576	17593317	84967703
8577	17595552	84966541
8578	17597627	84964603
8579	17599733	84962814
8580	17601892	84961283
8581	17603631	84957725
8582	17605739	84955948
8583	17607724	84953576
8584	17609759	84951447
8585	17611840	84949539
8586	17614061	84948309
8587	17616472	84947993
8588	17618581	84946220
8589	17620558	84943812
8590	17622853	84942932
8591	17625045	84941558
8592	17627297	84940477
8593	17629363	84938496
8594	17631143	84935138
8595	17633250	84933355
8596	17635179	84930713
8597	17637535	84930128
8598	17639634	84928307
8599	17641787	84926742
8600	17644035	84925641
8601	17646331	84924766
8602	17648579	84923661
8603	17650525	84921100
8604	17652918	84920690
8605	17654663	84917169
8606	17656825	84915646
8607	17658775	84913108
8608	17660994	84911860
8609	17663397	84911501
8610	17665465	84909528
8611	17667760	84908647
8612	17670029	84907638
8613	17672145	84905899
8614	17674266	84904182
8615	17676171	84901427
8616	17678451	84900472
8617	17680459	84898210
8618	17682774	84897423
8619	17684751	84895012
8620	17686904	84893451
8621	17688975	84891488
8622	17690937	84889008
8623	17693144	84887700
8624	17695446	84886850
8625	17697206	84883401
8626	17699482	84882424
8627	17701670	84881028
8628	17703162	84876292
8629	17704374	84870215
8630	17706628	84869133
8631	17708534	84866386
8632	17710646	84864624
8633	17712779	84862966
8634	17714568	84859653
8635	17716640	84857702
8636	17718642	84855414
8637	17720773	84853741
8638	17722780	84851479
8639	17724996	84850215
8640	17727273	84849243
8641	17729395	84847529
8642	17731349	84845011
8643	17733367	84842800
8644	17735367	84840499
8645	17737357	84838153
8646	17739536	84836711
8647	17741839	84835862
8648	17743921	84833957
8649	17745997	84832024
8650	17748408	84831688
8651	17750646	84830528
8652	17752533	84827688
8653	17754680	84826095
8654	17756947	84825071
8655	17759186	84823913
8656	17761158	84821483
8657	17763037	84818604
8658	17765201	84817092
8659	17767365	84815576
8660	17769521	84814024
8661	17771577	84811989
8662	17773454	84809108
8663	17774976	84804528
8664	17776990	84802297
8665	17778893	84799534
8666	17780749	84796552
8667	17782497	84793051
8668	17784618	84791334
8669	17786528	84788608
8670	17788593	84786620
8671	17790756	84785099
8672	17792786	84782946
8673	17794888	84781133
8674	17796852	84778666
8675	17798805	84776146
8676	17800728	84773480
8677	17802491	84770057
8678	17804796	84769210
8679	17806797	84766919
8680	17808877	84765005
8681	17811251	84764488
8682	17813416	84762978
8683	17815435	84760770
8684	17817208	84757395
8685	17819506	84756514
8686	17821818	84755703
8687	17823783	84753239
8688	17825820	84751118
8689	17828228	84750762
8690	17830283	84748727
8691	17831841	84744331
8692	17833779	84741739
8693	17835919	84740105
8694	17837833	84737404
8695	17839811	84735002
8696	17841795	84732630
8697	17843960	84731118
8698	17846028	84729143
8699	17847814	84725831
8700	17849727	84723124
8701	17851641	84720419
8702	17853753	84718654
8703	17855867	84716902
8704	17857785	84714217
8705	17859557	84710840
8706	17861989	84710590
8707	17863781	84707312
8708	17865804	84705126
8709	17867859	84703088
8710	17869818	84700599
8711	17871929	84698830
8712	17873862	84696218
8713	17875957	84694376
8714	17878235	84693396
8715	17879929	84689651
8716	17881891	84687177
8717	17883605	84683530
8718	17885791	84682112
8719	17888187	84681693
8720	17890353	84680187
8721	17892649	84679289
8722	17894369	84675674
8723	17896552	84674243
8724	17898827	84673247
8725	17900767	84670673
8726	17902755	84668319
8727	17904556	84665082
8728	17906787	84663884
8729	17908787	84661589
8730	17911015	84660369
8731	17912798	84657051
8732	17915043	84655916
8733	17917172	84654228
8734	17919200	84652067
8735	17921202	84649780
8736	17923095	84646981
8737	17925308	84645695
8738	17927327	84643491
8739	17929331	84641217
8740	17931275	84638657
8741	17933496	84637404
8742	17935355	84634444
8743	17937411	84632415
8744	17939664	84631315
8745	17941878	84630032
8746	17943752	84627144
8747	17945793	84625044
8748	17947552	84621610
8749	17949651	84619784
8750	17951838	84618373
8751	17953829	84616037
8752	17955852	84613852
8753	17957595	84610347
8754	17959784	84608945
8755	17961974	84607547
8756	17964087	84605783
8757	17966175	84603905
8758	17968084	84601184
8759	17970355	84600166
8760	17972390	84598040
8761	17974430	84595933
8762	17976567	84594286
8763	17978873	84593430
8764	17980986	84591668
8765	17983022	84589544
8766	17985198	84588079
8767	17987495	84587180
8768	17989275	84583853
8769	17991268	84581529
8770	17993383	84579772
8771	17995569	84578358
8772	17997454	84575523
8773	17999696	84574364
8774	18001642	84571816
8775	18003819	84570355
8776	18005897	84568431
8777	18007950	84566384
8778	18010087	84564736
8779	18011882	84561479
8780	18013984	84559667
8781	18016088	84557861
8782	18018056	84555420
8783	18020339	84554451
8784	18022462	84552735
8785	18024571	84550957
8786	18026664	84549100
8787	18028763	84547270
8788	18030881	84545527
8789	18033116	84544340
8790	18035044	84541707
8791	18037200	84540143
8792	18039386	84538724
8793	18041662	84537724
8794	18043772	84535945
8795	18045147	84530723
8796	18047292	84529109
8797	18049178	84526285
8798	18051265	84524398
8799	18053176	84521690
8800	18054722	84517271
8801	18056398	84513464
8802	18058743	84512785
8803	18060425	84509007
8804	18062578	84507428
8805	18064538	84504950
8806	18066851	84504125
8807	18069083	84502916
8808	18071323	84501746
8809	18073253	84499127
8810	18075325	84497173
8811	18077448	84495453
8812	18079671	84494205
8813	18081779	84492416
8814	18083702	84489767
8815	18085536	84486698
8816	18087764	84485472
8817	18089839	84483529
8818	18091868	84481371
8819	18093929	84479369
8820	18095749	84476236
8821	18097802	84474191
8822	18099821	84471989
8823	18101515	84468266
8824	18103390	84465396
8825	18105551	84463853
8826	18107566	84461632
8827	18109493	84459002
8828	18111624	84457319
8829	18113474	84454332
8830	18115473	84452033
8831	18117388	84449348
8832	18119439	84447294
8833	18121435	84444988
8834	18123156	84441394
8835	18125332	84439925
8836	18127258	84437290
8837	18129338	84435371
8838	18131424	84433482
8839	18133235	84430313
8840	18134924	84426578
8841	18136923	84424281
8842	18138902	84421894
8843	18140699	84418657
8844	18142939	84417485
8845	18144979	84415385
8846	18147353	84414833
8847	18149485	84413159
8848	18151637	84411577
8849	18153931	84410654
8850	18156207	84409645
8851	18158333	84407940
8852	18160397	84405951
8853	18162603	84404616
8854	18164729	84402911
8855	18166793	84400920
8856	18169081	84399969
8857	18171370	84399022
8858	18173657	84398065
8859	18175662	84395796
8860	18177364	84392120
8861	18179346	84389747
8862	18181366	84387552
8863	18183474	84385761
8864	18185566	84383899
8865	18187726	84382354
8866	18189821	84380506
8867	18191803	84378131
8868	18193653	84375146
8869	18195813	84373598
8870	18197598	84370310
8871	18199666	84368338
8872	18201662	84366026
8873	18203613	84363510
8874	18205505	84360723
8875	18207381	84357858
8876	18209530	84356260
8877	18211751	84354992
8878	18213894	84353369
8879	18216006	84351596
8880	18218306	84350698
8881	18220315	84348448
8882	18222365	84346390
8883	18224576	84345081
8884	18226538	84342615
8885	18228354	84339473
8886	18230363	84337226
8887	18232248	84334406
8888	18234356	84332617
8889	18236328	84330197
8890	18238628	84329298
8891	18240572	84326750
8892	18242510	84324175
8893	18244513	84321900
8894	18246747	84320691
8895	18248681	84318096
8896	18250849	84316586
8897	18252717	84313688
8898	18254764	84311615
8899	18256925	84310070
8900	18258876	84307557
8901	18261134	84306461
8902	18263499	84305856
8903	18265537	84303740
8904	18267639	84301923
8905	18269453	84298779
8906	18271554	84296957
8907	18273615	84294950
8908	18275531	84292271
8909	18277729	84290900
8910	18279771	84288804
8911	18281929	84287242
8912	18283790	84284315
8913	18285803	84282088
8914	18287700	84279326
8915	18289681	84276950
8916	18291711	84274799
8917	18293849	84273148
8918	18295935	84271256
8919	18298172	84270060
8920	18300325	84268476
8921	18302606	84267480
8922	18304611	84265215
8923	18306805	84263821
8924	18309035	84262591
8925	18310945	84259889
8926	18312988	84257799
8927	18314701	84254189
8928	18316988	84253225
8929	18319069	84251308
8930	18320817	84247859
8931	18322894	84245926
8932	18324606	84242315
8933	18326801	84240926
8934	18328732	84238323
8935	18330942	84237000
8936	18332940	84234701
8937	18335233	84233761
8938	18337458	84232505
8939	18339811	84231838
8940	18341985	84230353
8941	18343913	84227735
8942	18346356	84227480
8943	18348354	84225184
8944	18350718	84224565
8945	18352817	84222732
8946	18354841	84220554
8947	18356951	84218770
8948	18359195	84217602
8949	18361404	84216273
8950	18363245	84213255
8951	18365070	84210167
8952	18367083	84207940
8953	18369282	84206564
8954	18371386	84204751
8955	18373661	84203725
8956	18375716	84201689
8957	18377588	84198814
8958	18379761	84197321
8959	18381906	84195697
8960	18384059	84194111
8961	18385884	84191020
8962	18387895	84188785
8963	18389927	84186643
8964	18391706	84183342
8965	18393610	84180616
8966	18395635	84178446
8967	18397415	84175149
8968	18399496	84173234
8969	18401609	84171462
8970	18403676	84169486
8971	18405860	84168038
8972	18407656	84164820
8973	18409825	84163303
8974	18411776	84160793
8975	18413677	84158054
8976	18415999	84157239
8977	18417877	84154394
8978	18419731	84151443
8979	18421664	84148851
8980	18423455	84145609
8981	18425615	84144054
8982	18427811	84142665
8983	18429839	84140506
8984	18431881	84138410
8985	18434069	84136984
8986	18436148	84135059
8987	18438313	84133522
8988	18440507	84132122
8989	18442510	84129851
8990	18444382	84126979
8991	18446468	84125086
8992	18448484	84122873
8993	18450252	84119528
8994	18452155	84116801
8995	18454316	84115248
8996	18456166	84112282
8997	18458299	84110601
8998	18460180	84107775
8999	18462259	84105846
9000	18464336	84103912
9001	18466770	84103604
9002	18468809	84101499
9003	18470753	84098955
9004	18472973	84097673
9005	18474912	84095108
9006	18477238	84094310
9007	18479463	84093048
9008	18481556	84091182
9009	18483560	84088917
9010	18485723	84087373
9011	18487901	84085898
9012	18489808	84083187
9013	18491944	84081523
9014	18493994	84079461
9015	18495694	84075816
9016	18497707	84073590
9017	18499508	84070400
9018	18501412	84067678
9019	18503522	84065894
9020	18505635	84064122
9021	18507740	84062314
9022	18509646	84059601
9023	18511598	84057098
9024	18513942	84056378
9025	18516061	84054630
9026	18518160	84052794
9027	18520094	84050213
9028	18521851	84046822
9029	18524043	84045409
9030	18525730	84041705
9031	18527758	84039548
9032	18529539	84036274
9033	18531780	84035078
9034	18533816	84032960
9035	18535720	84030239
9036	18537941	84028959
9037	18540035	84027100
9038	18542085	84025043
9039	18544111	84022878
9040	18545967	84019941
9041	18548279	84019068
9042	18550434	84017487
9043	18552310	84014641
9044	18554772	84014452
9045	18557070	84013514
9046	18559020	84011007
9047	18561314	84010053
9048	18563427	84008278
9049	18565190	84004923
9050	18567139	84002406
9051	18569141	84000134
9052	18571235	83998274
9053	18573320	83996373
9054	18575205	83993570
9055	18577267	83991566
9056	18579352	83989668
9057	18581264	83986988
9058	18583238	83984584
9059	18585497	83983472
9060	18587296	83980282
9061	18589445	83978670
9062	18591563	83976919
9063	18593682	83975175
9064	18595702	83972982
9065	18597562	83970068
9066	18599725	83968521
9067	18601969	83967336
9068	18603968	83965051
9069	18606068	83963218
9070	18608227	83961651
9071	18610469	83960459
9072	18612714	83959280
9073	18614605	83956508
9074	18616661	83954474
9075	18618895	83953248
9076	18621180	83952250
9077	18622792	83948215
9078	18624967	83946722
9079	18627043	83944784
9080	18629147	83942965
9081	18631362	83941655
9082	18633145	83938391
9083	18635580	83938069
9084	18637556	83935676
9085	18639823	83934595
9086	18641623	83931414
9087	18643860	83930193
9088	18646202	83929453
9089	18648134	83926864
9090	18650131	83924567
9091	18651953	83921483
9092	18654055	83919658
9093	18656285	83918408
9094	18658356	83916447
9095	18660572	83915133
9096	18662712	83913480
9097	18664854	83911834
9098	18666355	83907310
9099	18668287	83904720
9100	18670396	83902927
9101	18672240	83899943
9102	18674026	83896701
9103	18676282	83895566
9104	18678467	83894116
9105	18680443	83891725
9106	18682263	83888633
9107	18684524	83887522
9108	18686617	83885662
9109	18688478	83882753
9110	18690793	83881887
9111	18692698	83879177
9112	18694894	83877775
9113	18696985	83875901
9114	18699006	83873712
9115	18701209	83872340
9116	18703307	83870496
9117	18705491	83869041
9118	18707749	83867912
9119	18709365	83863910
9120	18711197	83860876
9121	18712687	83856306
9122	18714876	83854875
9123	18716729	83851933
9124	18718855	83850216
9125	18720640	83846970
9126	18722681	83844874
9127	18724744	83842875
9128	18726688	83840340
9129	18728704	83838131
9130	18730708	83835871
9131	18732843	83834194
9132	18735011	83832663
9133	18737060	83830603
9134	18739272	83829270
9135	18740997	83825759
9136	18743016	83823563
9137	18745189	83822056
9138	18747052	83819161
9139	18749044	83816845
9140	18751146	83815020
9141	18753226	83813096
9142	18755148	83810469
9143	18757112	83808024
9144	18759294	83806560
9145	18761347	83804515
9146	18763654	83803603
9147	18765663	83801365
9148	18767907	83800174
9149	18769681	83796883
9150	18771789	83795083
9151	18773665	83792251
9152	18775585	83789613
9153	18777880	83788650
9154	18779868	83786317
9155	18781893	83784148
9156	18784217	83783311
9157	18786278	83781304
9158	18788403	83779580
9159	18790380	83777197
9160	18792204	83774135
9161	18794297	83772268
9162	18796127	83769231
9163	18798437	83768332
9164	18800398	83765876
9165	18802544	83764248
9166	18804763	83762943
9167	18806769	83760690
9168	18808849	83758765
9169	18810840	83756445
9170	18812968	83754737
9171	18814799	83751703
9172	18816693	83748954
9173	18818940	83747774
9174	18821018	83745839
9175	18823234	83744521
9176	18825633	83744015
9177	18827693	83742004
9178	18829683	83739680
9179	18831597	83737015
9180	18833630	83734882
9181	18835724	83733019
9182	18838029	83732097
9183	18839853	83729034
9184	18841869	83726827
9185	18844168	83725875
9186	18846467	83724925
9187	18848749	83723897
9188	18850969	83722592
9189	18852981	83720368
9190	18855126	83718733
9191	18857187	83716723
9192	18859257	83714752
9193	18861296	83712647
9194	18863117	83709572
9195	18864970	83706638
9196	18866989	83704445
9197	18868809	83701368
9198	18870658	83698416
9199	18873042	83697840
9200	18874614	83693662
9201	18876818	83692287
9202	18878735	83689641
9203	18880841	83687831
9204	18883029	83686386
9205	18884900	83683535
9206	18886915	83681323
9207	18888880	83678890
9208	18890587	83675312
9209	18892740	83673711
9210	18894859	83671958
9211	18896782	83669338
9212	18898827	83667261
9213	18900871	83665178
9214	18902826	83662700
9215	18905123	83661734
9216	18907459	83660941
9217	18909558	83659101
9218	18911508	83656601
9219	18913543	83654481
9220	18915109	83650282
9221	18917125	83648074
9222	18919596	83647877
9223	18921318	83644373
9224	18923282	83641932
9225	18925483	83640545
9226	18927550	83638564
9227	18929806	83637413
9228	18931843	83635300
9229	18933785	83632764
9230	18935679	83630022
9231	18937915	83628784
9232	18939934	83626590
9233	18942121	83625139
9234	18944584	83624902
9235	18946731	83623272
9236	18948874	83621625
9237	18951002	83619913
9238	18952719	83616389
9239	18954622	83613682
9240	18956772	83612065
9241	18958401	83608150
9242	18960271	83605300
9243	18962497	83604019
9244	18964702	83602645
9245	18966847	83601008
9246	18968996	83599382
9247	18971137	83597728
9248	18973460	83596873
9249	18975330	83594024
9250	18976992	83590256
9251	18979175	83588786
9252	18981510	83587984
9253	18983286	83584719
9254	18985295	83582481
9255	18987066	83579194
9256	18989178	83577413
9257	18991279	83575580
9258	18993394	83573807
9259	18995431	83571694
9260	18997626	83570274
9261	18999539	83567614
9262	19001698	83566035
9263	19003780	83564118
9264	19005720	83561578
9265	19007748	83559423
9266	19009593	83556467
9267	19011672	83554535
9268	19013769	83552684
9269	19015813	83550601
9270	19017672	83547707
9271	19019699	83545548
9272	19021795	83543694
9273	19024099	83542752
9274	19026286	83541296
9275	19028516	83540030
9276	19030778	83538903
9277	19032777	83536619
9278	19034822	83534540
9279	19037192	83533887
9280	19039375	83532414
9281	19041612	83531177
9282	19043703	83529297
9283	19045511	83526177
9284	19047724	83524837
9285	19049766	83522741
9286	19051858	83520871
9287	19053978	83519117
9288	19056040	83517114
9289	19058091	83515060
9290	19059851	83511730
9291	19061727	83508909
9292	19063641	83506259
9293	19065600	83503802
9294	19067640	83501701
9295	19069739	83499859
9296	19072078	83499065
9297	19074146	83497085
9298	19076045	83494367
9299	19078025	83492003
9300	19079995	83489595
9301	19081899	83486901
9302	19083701	83483759
9303	19085744	83481670
9304	19087778	83479543
9305	19089695	83476904
9306	19091812	83475138
9307	19093644	83472128
9308	19095461	83469055
9309	19097527	83467065
9310	19099497	83464662
9311	19101612	83462889
9312	19103555	83460365
9313	19105449	83457622
9314	19107194	83454236
9315	19108843	83450428
9316	19110858	83448217
9317	19112468	83444241
9318	19114560	83442370
9319	19116645	83440464
9320	19118768	83438729
9321	19121013	83437522
9322	19123214	83436127
9323	19125254	83434025
9324	19127382	83432308
9325	19129423	83430215
9326	19131757	83429396
9327	19133569	83426302
9328	19135811	83425080
9329	19138036	83423787
9330	19140164	83422070
9331	19142291	83420350
9332	19144516	83419056
9333	19146365	83416124
9334	19148665	83415156
9335	19150414	83411790
9336	19152526	83410001
9337	19154074	83405760
9338	19155676	83401752
9339	19157877	83400353
9340	19159655	83397112
9341	19161991	83396301
9342	19164056	83394309
9343	19166296	83393080
9344	19168381	83391176
9345	19170614	83389915
9346	19172595	83387561
9347	19174705	83385766
9348	19176751	83383692
9349	19178892	83382028
9350	19180924	83379894
9351	19183147	83378589
9352	19185022	83375775
9353	19186902	83372977
9354	19188981	83371046
9355	19190775	83367880
9356	19192922	83366245
9357	19195206	83365205
9358	19197467	83364063
9359	19199510	83361978
9360	19201606	83360121
9361	19203529	83357513
9362	19205564	83355389
9363	19207731	83353842
9364	19209359	83349956
9365	19211509	83348333
9366	19213587	83346397
9367	19215646	83344377
9368	19217891	83343167
9369	19220067	83341657
9370	19222117	83339600
9371	19224005	83336842
9372	19226138	83335144
9373	19227888	83331788
9374	19230191	83330830
9375	19232164	83328440
9376	19234181	83326239
9377	19236365	83324762
9378	19238502	83323084
9379	19240546	83321003
9380	19242591	83318925
9381	19244642	83316871
9382	19246110	83312294
9383	19248326	83310957
9384	19250121	83307799
9385	19252340	83306473
9386	19254298	83304019
9387	19256285	83301688
9388	19258001	83298190
9389	19260214	83296837
9390	19262159	83294328
9391	19263995	83291347
9392	19265613	83287423
9393	19267775	83285853
9394	19269817	83283760
9395	19271896	83281830
9396	19273633	83278421
9397	19275814	83276932
9398	19278035	83275614
9399	19280269	83274354
9400	19282558	83273332
9401	19284821	83272196
9402	19286820	83269920
9403	19289121	83268945
9404	19291216	83267085
9405	19293287	83265118
9406	19295149	83262251
9407	19297166	83260053
9408	19299044	83257254
9409	19300768	83253795
9410	19302694	83251201
9411	19304534	83248240
9412	19306875	83247440
9413	19308949	83245485
9414	19311132	83244007
9415	19312803	83240316
9416	19314780	83237946
9417	19316959	83236447
9418	19319178	83235117
9419	19321187	83232884
9420	19323157	83230485
9421	19325331	83228963
9422	19327510	83227465
9423	19329526	83225260
9424	19331739	83223909
9425	19333672	83221348
9426	19335741	83219375
9427	19337731	83217058
9428	19339956	83215756
9429	19342042	83213855
9430	19344339	83212864
9431	19346595	83211694
9432	19348633	83209584
9433	19350516	83206809
9434	19352619	83204982
9435	19354486	83202140
9436	19356347	83199271
9437	19358242	83196549
9438	19360319	83194608
9439	19362630	83193677
9440	19364490	83190804
9441	19366572	83188883
9442	19368114	83184646
9443	19369624	83180272
9444	19371106	83175778
9445	19373054	83173286
9446	19374275	83167670
9447	19376311	83165556
9448	19378409	83163710
9449	19380299	83160968
9450	19382430	83159259
9451	19384566	83157577
9452	19386678	83155786
9453	19388683	83153538
9454	19390732	83151480
9455	19392688	83149023
9456	19394667	83146664
9457	19396701	83144541
9458	19398554	83141644
9459	19400890	83140813
9460	19402993	83138988
9461	19405076	83137074
9462	19407144	83135096
9463	19409541	83134527
9464	19411558	83132333
9465	19413651	83130462
9466	19415791	83128790
9467	19417554	83125509
9468	19419810	83124336
9469	19421865	83122301
9470	19423961	83120445
9471	19425871	83117791
9472	19428145	83116695
9473	19429890	83113334
9474	19432109	83112005
9475	19434307	83110582
9476	19436564	83109410
9477	19438825	83108261
9478	19440960	83106566
9479	19443068	83104762
9480	19444995	83102180
9481	19447141	83100535
9482	19449453	83099599
9483	19451716	83098454
9484	19454102	83097834
9485	19456172	83095865
9486	19457679	83091491
9487	19459761	83089571
9488	19461956	83088136
